FA, FB, FC, TA, TB, TC, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
-3994.10724600009, -2700.09040800016, -2928.37619800004, -3276.46732299984, -4168.15280900011, -3920.19748699991, 
